"","Postcode.Sector","name","oslaua","Population","Area.Sq.Km","People.per.Sq.Km","oscty","gor","code","all.operators.2G","all.operators.3G","all.operators.4G","pop.d.rank","LA.area","LA.2G.coverage","LA.3G.coverage","LA.4G.coverage","area_allocated.2G","area_coverage.2G","area_allocated.3G","area_coverage.3G","area_allocated.4G","area_coverage.4G","sitefinder.count","geotype","site.density","ex.pcd","distance"
"8427","W112","London","E09000009",7039,0.4316,16309.0824837813,"E99999999","E12000007","00London",98.47,99.79,82.79,82,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.4316,99.9999999999999,0.4316,99.9999999999999,0.4316,99.9999999999999,7,"Urban",16.2187210379981,"W24LG",0.913
"8428","W113","London","E09000020",4796,0.4897,9793.75127629161,"E99999999","E12000007","00London",98.47,99.79,82.79,297,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.489699999999999,99.9999999999998,0.489699999999999,99.9999999999998,0.489699999999999,99.9999999999998,3,"Urban",6.12619971411068,"W24LG",0.817
"8429","W114","London","E09000013",9004,0.6291,14312.5099348275,"E99999999","E12000007","00London",98.47,99.79,82.79,139,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.629100000000001,100,0.629100000000001,100,0.629100000000001,100,6,"Urban",9.53743443013829,"W128NH",0.776
"8430","W120","London","E09000030",14703,2.5031,5873.91634373377,"E99999999","E12000007","00London",98.47,99.79,82.79,548,1687.2214,1661.40691258,1683.67823506,1396.85059706,2.50310000000002,100.000000000001,2.50310000000002,100.000000000001,2.50310000000002,100.000000000001,3,"Suburban 1",1.19851384283488,"W128NH",1.707
"8431","W127","London","E09000009",11324,1.1077,10222.9845626072,"E99999999","E12000007","00London",98.47,99.79,82.79,279,1687.2214,1661.40691258,1683.67823506,1396.85059706,1.10769999999999,99.9999999999995,1.10769999999999,99.9999999999995,1.10769999999999,99.9999999999995,6,"Urban",5.41662905118714,"W128NH",0.772
"8432","W128","London","E09000020",9038,0.6544,13811.1246943765,"E99999999","E12000007","00London",98.47,99.79,82.79,155,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.654399999999995,99.9999999999993,0.654399999999995,99.9999999999993,0.654399999999995,99.9999999999993,13,"Urban",19.8655256723716,"W128NH",0.303
"8433","W129","London","E09000018",13884,0.9505,14607.0489216202,"E99999999","E12000007","00London",98.47,99.79,82.79,129,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.950499999999998,99.9999999999998,0.950499999999998,99.9999999999998,0.950499999999998,99.9999999999998,6,"Urban",6.31246712256707,"W128NH",1.448
"8434","W130","London","E09000009",10500,1.3154,7982.3627793827,"E99999999","E12000007","00London",98.47,99.79,82.79,395,1687.2214,1661.40691258,1683.67823506,1396.85059706,1.31540000000001,100.000000000001,1.31540000000001,100.000000000001,1.31540000000001,100.000000000001,6,"Urban",4.56135015964726,"W52XP",1.239
"8435","W138","London","E09000009",7384,1.1675,6324.62526766595,"E99999999","E12000007","00London",98.47,99.79,82.79,504,1687.2214,1661.40691258,1683.67823506,1396.85059706,1.16750000000002,100.000000000002,1.16750000000002,100.000000000002,1.16750000000002,100.000000000002,4,"Suburban 1",3.42612419700214,"W52XP",0.67
"8436","W139","London","E09000009",14527,1.3589,10690.2641842667,"E99999999","E12000007","00London",98.47,99.79,82.79,264,1687.2214,1661.40691258,1683.67823506,1396.85059706,1.35889999999998,99.9999999999983,1.35889999999998,99.9999999999983,1.35889999999998,99.9999999999983,2,"Urban",1.47177864449187,"W52XP",1.906
"8437","W140","London","E09000013",11591,0.6316,18351.8049398353,"E99999999","E12000007","00London",98.47,99.79,82.79,49,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.631600000000001,100,0.631600000000001,100,0.631600000000001,100,4,"Urban",6.33312222925903,"W128NH",0.899
"8438","W148","London","E09000020",11738,1.0704,10965.9940209268,"E99999999","E12000007","00London",98.47,99.79,82.79,247,1687.2214,1661.40691258,1683.67823506,1396.85059706,1.07040000000001,100.000000000001,1.07040000000001,100.000000000001,1.07040000000001,100.000000000001,16,"Urban",14.9476831091181,"W128NH",1.288
"8439","W149","London","E09000013",14151,0.7635,18534.3811394892,"E99999999","E12000007","00London",98.47,99.79,82.79,46,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.763500000000001,100,0.763500000000001,100,0.763500000000001,100,7,"Urban",9.1683038637852,"SW61TH",0.558
"8440","W1B1","London","E09000033",508,0.0758,6701.84696569921,"E99999999","E12000007","00London",98.47,99.79,82.79,470,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.0757999999999583,99.999999999945,0.0757999999999583,99.999999999945,0.0757999999999583,99.999999999945,3,"Suburban 1",39.5778364116095,"W1T4JZ",0.462
"8441","W1D3","London","E09000033",252,0.0921,2736.15635179153,"E99999999","E12000007","00London",98.47,99.79,82.79,815,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.0921000000000731,100.000000000079,0.0921000000000731,100.000000000079,0.0921000000000731,100.000000000079,4,"Suburban 2",43.4310532030402,"WC2E7AT",0.811
"8442","W1D4","London","E09000033",415,0.045,9222.22222222222,"E99999999","E12000007","00London",98.47,99.79,82.79,323,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.0450000000000159,100.000000000035,0.0450000000000159,100.000000000035,0.0450000000000159,100.000000000035,2,"Urban",44.4444444444444,"WC2E7AT",0.701
"8443","W1D6","London","E09000033",656,0.1076,6096.65427509294,"E99999999","E12000007","00London",98.47,99.79,82.79,530,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.107599999999991,99.9999999999915,0.107599999999991,99.9999999999915,0.107599999999991,99.9999999999915,4,"Suburban 1",37.1747211895911,"SW1A2DB",0.644
"8444","W1D7","London","E09000033",221,0.1052,2100.76045627376,"E99999999","E12000007","00London",98.47,99.79,82.79,852,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.105200000000195,100.000000000186,0.105200000000195,100.000000000186,0.105200000000195,100.000000000186,3,"Suburban 2",28.5171102661597,"SW1A2DB",0.707
"8445","W1F0","London","E09000033",979,0.0824,11881.067961165,"E99999999","E12000007","00London",98.47,99.79,82.79,221,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.0824000000000069,100.000000000008,0.0824000000000069,100.000000000008,0.0824000000000069,100.000000000008,5,"Urban",60.6796116504854,"SW1A2DB",0.889
"8446","W1F7","London","E09000033",531,0.1121,4736.84210526316,"E99999999","E12000007","00London",98.47,99.79,82.79,656,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.112099999999941,99.9999999999476,0.112099999999941,99.9999999999476,0.112099999999941,99.9999999999476,5,"Suburban 1",44.6030330062444,"W1T4JZ",0.771
"8447","W1G6","London","E09000033",847,0.0817,10367.1970624235,"E99999999","E12000007","00London",98.47,99.79,82.79,273,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.0816999999999837,99.99999999998,0.0816999999999837,99.99999999998,0.0816999999999837,99.99999999998,2,"Urban",24.4798041615667,"W1T4JZ",0.759
"8448","W1G7","London","E09000033",323,0.0378,8544.97354497355,"E99999999","E12000007","00London",98.47,99.79,82.79,360,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.0378000000000043,100.000000000011,0.0378000000000043,100.000000000011,0.0378000000000043,100.000000000011,5,"Urban",132.275132275132,"W1T4JZ",0.57
"8449","W1G8","London","E09000033",1431,0.1264,11321.2025316456,"E99999999","E12000007","00London",98.47,99.79,82.79,238,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.126400000000018,100.000000000014,0.126400000000018,100.000000000014,0.126400000000018,100.000000000014,5,"Urban",39.5569620253165,"W1T4JZ",0.732
"8450","W1G9","London","E09000033",330,0.1239,2663.4382566586,"E99999999","E12000007","00London",98.47,99.79,82.79,821,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.123900000000049,100.000000000039,0.123900000000049,100.000000000039,0.123900000000049,100.000000000039,5,"Suburban 2",40.3551251008878,"W1T4JZ",0.649
"8451","W1H1","London","E09000033",1114,0.0961,11592.0915712799,"E99999999","E12000007","00London",98.47,99.79,82.79,232,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.096100000000007,100.000000000007,0.096100000000007,100.000000000007,0.096100000000007,100.000000000007,1,"Urban",10.4058272632674,"NW15BZ",0.545
"8452","W1H2","London","E09000033",1862,0.0909,20484.0484048405,"E99999999","E12000007","00London",98.47,99.79,82.79,25,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.0909000000000004,100,0.0909000000000004,100,0.0909000000000004,100,4,"Urban",44.004400440044,"W21QS",0.601
"8453","W1H4","London","E09000033",782,0.0402,19452.736318408,"E99999999","E12000007","00London",98.47,99.79,82.79,35,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.0401999999999996,99.9999999999989,0.0401999999999996,99.9999999999989,0.0401999999999996,99.9999999999989,3,"Urban",74.6268656716418,"W21QS",0.328
"8454","W1H5","London","E09000033",1210,0.055,22000,"E99999999","E12000007","00London",98.47,99.79,82.79,18,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.0550000000000002,100,0.0550000000000002,100,0.0550000000000002,100,7,"Urban",127.272727272727,"W21QS",0.428
"8455","W1H7","London","E09000033",1321,0.1353,9763.48854397635,"E99999999","E12000007","00London",98.47,99.79,82.79,299,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.135300000000001,100.000000000001,0.135300000000001,100.000000000001,0.135300000000001,100.000000000001,3,"Urban",22.1729490022173,"W21QS",0.782
"8456","W1J5","London","E09000019",309,0.0602,5132.89036544851,"E99999999","E12000007","00London",98.47,99.79,82.79,612,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.0602000000000089,100.000000000015,0.0602000000000089,100.000000000015,0.0602000000000089,100.000000000015,6,"Suburban 1",99.6677740863787,"W1J5RR",0.163
"8457","W1J6","London","E09000033",152,0.1404,1082.62108262108,"E99999999","E12000007","00London",98.47,99.79,82.79,909,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.1404,99.9999999999997,0.1404,99.9999999999997,0,0,1,"Suburban 2",7.12250712250712,"W1J5RR",0.317
"8458","W1J7","London","E09000033",787,0.1646,4781.2879708384,"E99999999","E12000007","00London",98.47,99.79,82.79,649,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.16459999999995,99.9999999999698,0.16459999999995,99.9999999999698,0.16459999999995,99.9999999999698,5,"Suburban 1",30.3766707168894,"W1J5RR",0.452
"8459","W1J8","London","E09000033",280,0.1617,1731.60173160173,"E99999999","E12000007","00London",98.47,99.79,82.79,872,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.16170000000011,100.000000000068,0.16170000000011,100.000000000068,0.16170000000011,100.000000000068,3,"Suburban 2",18.5528756957328,"W1J5RR",0.434
"8460","W1K1","London","E09000033",318,0.0569,5588.75219683655,"E99999999","E12000007","00London",98.47,99.79,82.79,573,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.0569000000000415,100.000000000073,0.0569000000000415,100.000000000073,0.0569000000000415,100.000000000073,1,"Suburban 1",17.5746924428822,"W1J5RR",0.327
"8461","W1K2","London","E09000033",599,0.1517,3948.58272907053,"E99999999","E12000007","00London",98.47,99.79,82.79,730,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.151700000000005,100.000000000003,0.151700000000005,100.000000000003,0.151700000000005,100.000000000003,5,"Suburban 1",32.95978905735,"W1J5RR",0.192
"8462","W1K3","London","E09000033",287,0.0452,6349.55752212389,"E99999999","E12000007","00London",98.47,99.79,82.79,501,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.0451999999999657,99.9999999999241,0.0451999999999657,99.9999999999241,0.0451999999999657,99.9999999999241,2,"Suburban 1",44.2477876106195,"W1J5RR",0.249
"8463","W1K4","London","E09000033",144,0.0413,3486.68280871671,"E99999999","E12000007","00London",98.47,99.79,82.79,763,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.0412999999999784,99.9999999999476,0.0412999999999784,99.9999999999476,0.0412999999999784,99.9999999999476,3,"Suburban 1",72.6392251815981,"W1J5RR",0.344
"8464","W1K5","London","E09000033",232,0.0367,6321.52588555858,"E99999999","E12000007","00London",98.47,99.79,82.79,505,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.0366999999999962,99.9999999999896,0.0366999999999962,99.9999999999896,0.0366999999999962,99.9999999999896,5,"Suburban 1",136.239782016349,"W1J5RR",0.447
"8465","W1K6","London","E09000033",847,0.0998,8486.97394789579,"E99999999","E12000007","00London",98.47,99.79,82.79,365,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.0998000000000161,100.000000000016,0.0998000000000161,100.000000000016,0.0998000000000161,100.000000000016,6,"Urban",60.1202404809619,"W1J5RR",0.454
"8466","W1K7","London","E09000033",588,0.0732,8032.7868852459,"E99999999","E12000007","00London",98.47,99.79,82.79,391,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.0732000000000426,100.000000000058,0.0732000000000426,100.000000000058,0.0732000000000426,100.000000000058,3,"Urban",40.9836065573771,"W1J5RR",0.537
"8467","W1S1","London","E09000033",151,0.1029,1467.44412050535,"E99999999","E12000007","00London",98.47,99.79,82.79,890,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.102899999999863,99.9999999998671,0.102899999999863,99.9999999998671,0.102899999999863,99.9999999998671,6,"Suburban 2",58.3090379008746,"W1J5RR",0.604
"8468","W1T1","London","E09000033",454,0.0642,7071.65109034268,"E99999999","E12000007","00London",98.47,99.79,82.79,449,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.064200000000028,100.000000000044,0.064200000000028,100.000000000044,0.064200000000028,100.000000000044,5,"Suburban 1",77.8816199376947,"W1T4JZ",0.53
"8469","W1T2","London","E09000033",636,0.0697,9124.82065997131,"E99999999","E12000007","00London",98.47,99.79,82.79,329,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.0697000000000116,100.000000000017,0.0697000000000116,100.000000000017,0.0697000000000116,100.000000000017,5,"Urban",71.7360114777618,"W1T4JZ",0.367
"8470","W1T3","London","E09000033",207,0.0589,3514.43123938879,"E99999999","E12000007","00London",98.47,99.79,82.79,761,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.0588999999999942,99.9999999999901,0.0588999999999942,99.9999999999901,0.0588999999999942,99.9999999999901,2,"Suburban 1",33.955857385399,"W1T4JZ",0.403
"8471","W1T4","London","E09000007",702,0.0374,18770.0534759358,"E99999999","E12000007","00London",98.47,99.79,82.79,41,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.0373999999999999,99.9999999999997,0.0373999999999999,99.9999999999997,0.0373999999999999,99.9999999999997,6,"Urban",160.427807486631,"W1T4JZ",0.121
"8472","W1T5","London","E09000007",1809,0.1143,15826.7716535433,"E99999999","E12000007","00London",98.47,99.79,82.79,92,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.1143,100,0.1143,100,0.1143,100,2,"Urban",17.4978127734033,"W1T4JZ",0.281
"8473","W1T6","London","E09000033",252,0.0104,24230.7692307692,"E99999999","E12000007","00London",98.47,99.79,82.79,10,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.0104,99.9999999999997,0.0104,99.9999999999997,0.0104,99.9999999999997,2,"Urban",192.307692307692,"W1T4JZ",0.211
"8474","W1U1","London","E09000033",357,0.0685,5211.67883211679,"E99999999","E12000007","00London",98.47,99.79,82.79,605,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.0685000000000855,100.000000000125,0.0685000000000855,100.000000000125,0.0685000000000855,100.000000000125,1,"Suburban 1",14.5985401459854,"W1J5RR",0.689
"8475","W1U2","London","E09000033",247,0.0319,7742.94670846395,"E99999999","E12000007","00London",98.47,99.79,82.79,411,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.0319000000000074,100.000000000023,0.0319000000000074,100.000000000023,0.0319000000000074,100.000000000023,2,"Suburban 1",62.6959247648903,"W1T4JZ",0.873
"8476","W1U3","London","E09000033",543,0.125,4344,"E99999999","E12000007","00London",98.47,99.79,82.79,696,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.125,100,0.125,100,0.125,100,2,"Suburban 1",16,"W1J5RR",0.893
"8477","W1U4","London","E09000033",1156,0.0749,15433.91188251,"E99999999","E12000007","00London",98.47,99.79,82.79,104,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.0748999999999995,99.9999999999994,0.0748999999999995,99.9999999999994,0.0748999999999995,99.9999999999994,3,"Urban",40.0534045393858,"W1T4JZ",1.003
"8478","W1U5","London","E09000033",1273,0.08,15912.5,"E99999999","E12000007","00London",98.47,99.79,82.79,90,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.0799999999999983,99.9999999999979,0.0799999999999983,99.9999999999979,0.0799999999999983,99.9999999999979,4,"Urban",50,"W1T4JZ",1.009
"8479","W1U6","London","E09000033",1320,0.0767,17209.9087353325,"E99999999","E12000007","00London",98.47,99.79,82.79,62,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.0766999999999989,99.9999999999985,0.0766999999999989,99.9999999999985,0.0766999999999989,99.9999999999985,2,"Urban",26.0756192959583,"NW15BZ",0.827
"8480","W1U8","London","E09000033",755,0.09,8388.88888888889,"E99999999","E12000007","00London",98.47,99.79,82.79,371,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.089999999999975,99.9999999999722,0.089999999999975,99.9999999999722,0.089999999999975,99.9999999999722,1,"Urban",11.1111111111111,"W21QS",0.83
"8481","W1W5","London","E09000033",1532,0.0656,23353.6585365854,"E99999999","E12000007","00London",98.47,99.79,82.79,13,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.0655999999999999,99.9999999999998,0.0655999999999999,99.9999999999998,0.0655999999999999,99.9999999999998,5,"Urban",76.219512195122,"W1T4JZ",0.307
"8482","W1W6","London","E09000033",2030,0.1366,14860.9077598829,"E99999999","E12000007","00London",98.47,99.79,82.79,119,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.136600000000001,100.000000000001,0.136600000000001,100.000000000001,0.136600000000001,100.000000000001,3,"Urban",21.9619326500732,"W1T4JZ",0.25
"8483","W1W7","London","E09000033",872,0.1028,8482.49027237354,"E99999999","E12000007","00London",98.47,99.79,82.79,366,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.102800000000002,100.000000000002,0.102800000000002,100.000000000002,0.102800000000002,100.000000000002,8,"Urban",77.8210116731518,"W1T4JZ",0.31
"8484","W21","London","E09000033",7437,0.6306,11793.5299714558,"E99999999","E12000007","00London",98.47,99.79,82.79,226,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.630599999999987,99.9999999999979,0.630599999999987,99.9999999999979,0.630599999999987,99.9999999999979,12,"Urban",19.0294957183635,"NW15BZ",0.386
"8485","W22","London","E09000033",5924,0.3842,15419.0525767829,"E99999999","E12000007","00London",98.47,99.79,82.79,105,1687.2214,1661.40691258,1683.67823506,1396.85059706,0.3842,100,0.3842,100,0.3842,100,11,"Urban",28.6309213951067,"W21QS",1.042
